nhaR	25.000000
caiF	5.000000
araC	16.000000
sgrR	20.000000
leuO	1.000000
cra	67.000000
pdhR	516.000000
sfsA	51.000000
cdaR	6.000000
yafC	14.000000
dinJ	50.000000
crl	314.000000
perR	2.000000
yagI	39.000000
ecpR	1.000000
ykgD	2.000000
betI	44.000000
yahB	7.000000
yahD	1.000000
cynR	11.000000
lacI	25.000000
mhpR	8.000000
frmR	162.000000
yaiW	22.000000
phoB	25.000000
nrdR	135.000000
bolA	94.000000
hupB	2321.000000
ybaO	27.000000
acrR	17.000000
ybaQ	57.000000
cueR	23.000000
allS	1.000000
allR	88.000000
fimZ	1.000000
appY	13.000000
cusR	24.000000
dpiA	10.000000
cspE	6951.000000
ybeF	5.000000
nagC	60.000000
fur	450.000000
kdpE	14.000000
abrB	5.000000
mngR	19.000000
modE	27.000000
ybhD	1.000000
ybhN	1.000000
ybiH	18.000000
mntR	55.000000
deoR	40.000000
ybjK	8.000000
lrp	261.000000
ycaN	6.000000
ihfB	610.000000
torR	18.000000
rutR	20.000000
csgD	2.000000
flgM	5.000000
ycfQ	25.000000
phoP	69.000000
ymfL	1.000000
bluR	20.000000
fadR	73.000000
dhaR	10.000000
ychQ	56.000000
ychA	93.000000
narL	46.000000
hns	1459.000000
cysB	49.000000
yciT	59.000000
puuR	17.000000
pspF	8.000000
pspB	21.000000
pspC	18.000000
ycjW	7.000000
tyrR	64.000000
ycjZ	12.000000
fnr	383.000000
abgR	3.000000
racR	55.000000
ydaS	2.000000
feaR	3.000000
paaX	13.000000
ydcI	30.000000
ydcN	15.000000
ydcR	18.000000
mcbR	3.000000
yddM	21.000000
hipA	11.000000
hipB	18.000000
lsrR	5.000000
yneJ	10.000000
marR	22.000000
marA	40.000000
ydfH	38.000000
cspB	16.000000
relB	62.000000
dicC	1.000000
dicA	45.000000
mlc	32.000000
ynfL	6.000000
rstA	30.000000
uidR	25.000000
malI	6.000000
slyA	71.000000
nemR	11.000000
purR	216.000000
ydhB	11.000000
ydiP	2.000000
ihfA	765.000000
chbR	4.000000
osmE	49.000000
ydjF	19.000000
yeaM	9.000000
dmlR	3.000000
cspC	2502.000000
kdgR	100.000000
yebK	31.000000
flhC	20.000000
flhD	25.000000
uvrY	153.000000
sdiA	38.000000
fliZ	1.000000
fliA	7.000000
rcsA	1.000000
yedW	22.000000
cbl	1.000000
nac	1.000000
yeeY	9.000000
yefM	31.000000
baeR	28.000000
ogrK	29.000000
yegW	18.000000
rcnR	17.000000
yehT	16.000000
mlrA	2.000000
galS	2.000000
yeiE	27.000000
yeiL	1.000000
narP	90.000000
ada	10.000000
rcsB	193.000000
atoC	2.000000
lrhA	84.000000
dsdX	4.000000
evgA	37.000000
ypdB	21.000000
ypdC	9.000000
yfeC	19.000000
yfeD	19.000000
xapR	6.000000
yfeR	7.000000
murR	5.000000
eutR	6.000000
gcvR	91.000000
hyfR	1.000000
iscR	318.000000
hcaR	5.000000
yphH	5.000000
glrR	24.000000
yfhH	14.000000
rseC	59.000000
rseB	94.000000
rpoE	124.000000
yfiE	9.000000
alpA	1.000000
yfjR	3.000000
csiR	10.000000
ygaV	12.000000
stpA	672.000000
mprA	408.000000
gutM	3.000000
srlR	22.000000
norR	13.000000
ascG	18.000000
fhlA	5.000000
ygbI	17.000000
rpoS	246.000000
fucR	14.000000
gcvA	39.000000
galR	21.000000
lysR	11.000000
ygeV	4.000000
argP	33.000000
ygfI	4.000000
yggD	49.000000
glcC	11.000000
yqhC	12.000000
mqsA	38.000000
ygiV	7.000000
qseB	9.000000
ttdR	1.000000
rpoD	537.000000
yqjI	31.000000
ebgR	19.000000
higA	15.000000
exuR	66.000000
yhaJ	48.000000
tdcA	1.000000
agaR	88.000000
sfsB	15.000000
ibaG	225.000000
rpoN	139.000000
yhcF	13.000000
nanR	46.000000
argR	181.000000
aaeR	21.000000
fis	1763.000000
envR	1.000000
zntR	21.000000
yheO	109.000000
crp	517.000000
frlR	22.000000
ompR	109.000000
feoC	35.000000
malT	80.000000
rtcR	3.000000
glpR	88.000000
gntR	59.000000
rpoH	290.000000
nikR	21.000000
arsR	9.000000
gadE	1.000000
gadW	18.000000
gadX	20.000000
yhjB	4.000000
yhjC	18.000000
yiaG	4.000000
cspA	1592.000000
xylR	8.000000
yiaJ	24.000000
yiaU	6.000000
mtlR	58.000000
lldR	16.000000
uhpA	57.000000
yidF	6.000000
yidL	2.000000
yidP	2.000000
dnaA	185.000000
yidZ	18.000000
asnC	21.000000
rbsR	18.000000
ilvY	27.000000
rho	637.000000
metR	17.000000
rfaH	81.000000
glnG	21.000000
yihL	11.000000
yihW	58.000000
yiiE	3.000000
frvR	2.000000
rhaS	1.000000
rhaR	2.000000
cpxR	151.000000
cytR	55.000000
metJ	253.000000
yijO	7.000000
oxyR	103.000000
fabR	127.000000
birA	66.000000
hupA	2120.000000
zraR	19.000000
iclR	102.000000
lexA	200.000000
zur	43.000000
soxS	34.000000
soxR	10.000000
rpiR	27.000000
basR	47.000000
adiY	1.000000
melR	3.000000
dcuR	22.000000
cadC	2.000000
yjdC	41.000000
nsrR	91.000000
yjfJ	1.000000
aidB	4.000000
ulaR	25.000000
ytfH	14.000000
treR	14.000000
bdcR	17.000000
idnR	11.000000
fecR	11.000000
fecI	29.000000
yjhU	77.000000
sgcR	3.000000
uxuR	44.000000
yjiE	18.000000
yjiR	13.000000
yjjM	1.000000
bglJ	1.000000
yjjJ	34.000000
trpR	59.000000
rob	131.000000
creB	45.000000
arcA	394.000000
dgoR	14.000000
hdfR	21.000000
putA	17.000000
alaS	501.000000
pepA	214.000000
nadR	54.000000
thrA	298.000000
thrB	243.000000
thrC	268.000000
yaaJ	4.000000
talB	591.000000
mog	98.000000
nhaA	76.000000
ribF	216.000000
ileS	337.000000
ispH	120.000000
rihC	23.000000
dapB	94.000000
carA	33.000000
carB	28.000000
caiD	2.000000
caiC	4.000000
caiB	4.000000
caiT	1.000000
kefC	9.000000
folA	128.000000
apaH	33.000000
pdxA	123.000000
araD	1.000000
araA	2.000000
thiQ	15.000000
thiP	14.000000
setA	19.000000
leuD	45.000000
leuC	36.000000
leuB	39.000000
leuA	26.000000
ilvI	15.000000
ilvH	14.000000
ftsI	169.000000
murE	172.000000
murF	129.000000
mraY	162.000000
murD	133.000000
murG	94.000000
murC	128.000000
ddlB	136.000000
lpxC	901.000000
mutT	31.000000
coaE	80.000000
guaC	134.000000
nadC	40.000000
ampD	19.000000
aroP	88.000000
aceE	3442.000000
aceF	2857.000000
lpd	2090.000000
acnB	377.000000
speD	292.000000
speE	305.000000
cueO	21.000000
gcd	49.000000
hpt	329.000000
can	370.000000
panD	516.000000
panC	237.000000
panB	197.000000
folK	58.000000
mrcB	74.000000
fhuA	88.000000
fhuC	26.000000
fhuD	19.000000
fhuB	20.000000
hemL	208.000000
clcA	27.000000
btuF	36.000000
mtn	249.000000
dgt	13.000000
dapD	366.000000
pyrH	438.000000
dxr	84.000000
ispU	235.000000
cdsA	213.000000
lpxD	637.000000
fabZ	773.000000
lpxA	695.000000
lpxB	182.000000
accA	506.000000
ldcC	5.000000
proS	622.000000
metQ	313.000000
metI	203.000000
metN	173.000000
gmhB	63.000000
dkgB	23.000000
gloB	19.000000
fadE	6.000000
lpcA	196.000000
pepD	254.000000
gpt	388.000000
phoE	4.000000
proB	167.000000
proA	150.000000
mmuP	5.000000
mmuM	9.000000
argF	10.000000
ykgE	4.000000
ykgF	4.000000
ykgG	5.000000
betA	15.000000
betB	27.000000
betT	19.000000
yahI	1.000000
codB	56.000000
codA	71.000000
cynT	2.000000
cynS	5.000000
cynX	4.000000
lacZ	2.000000
mhpA	1.000000
mhpB	1.000000
mhpC	1.000000
mhpD	1.000000
mhpF	1.000000
mhpE	2.000000
mhpT	3.000000
frmB	75.000000
frmA	146.000000
tauB	1.000000
tauC	1.000000
tauD	2.000000
hemB	153.000000
ddlA	165.000000
phoA	7.000000
proC	46.000000
aroL	67.000000
mak	21.000000
brnQ	248.000000
malZ	8.000000
acpH	14.000000
tsx	495.000000
ribD	109.000000
ribE	402.000000
thiL	84.000000
pgpA	84.000000
dxs	97.000000
ispA	132.000000
thiI	151.000000
panE	46.000000
cyoE	1495.000000
cyoD	1737.000000
cyoC	1616.000000
cyoB	1622.000000
cyoA	1841.000000
ampG	83.000000
queC	71.000000
cof	12.000000
amtB	5.000000
tesB	36.000000
maa	51.000000
acrB	253.000000
acrA	251.000000
apt	483.000000
adk	473.000000
hemH	35.000000
gsk	85.000000
ushA	31.000000
copA	17.000000
ybaS	2.000000
tesA	25.000000
allA	7.000000
gcl	1.000000
hyi	1.000000
glxR	1.000000
allB	1.000000
glxK	4.000000
allC	4.000000
ybcF	2.000000
purK	57.000000
purE	64.000000
lpxH	141.000000
cysS	193.000000
folD	153.000000
cusF	2.000000
cusB	3.000000
cusA	2.000000
pheP	84.000000
nfsB	143.000000
entD	2.000000
fepA	3.000000
fes	2.000000
entF	3.000000
fepC	5.000000
fepG	5.000000
fepD	5.000000
entS	7.000000
fepB	9.000000
entC	2.000000
entE	3.000000
entB	5.000000
entA	4.000000
dsbG	17.000000
citT	2.000000
citF	1.000000
dcuC	2.000000
pagP	1.000000
lipA	431.000000
lipB	73.000000
dacA	207.000000
mrdA	92.000000
cobC	22.000000
nadD	45.000000
leuS	368.000000
hscC	2.000000
rihA	16.000000
gltL	35.000000
gltK	30.000000
gltJ	28.000000
gltI	52.000000
lnt	71.000000
ubiF	46.000000
asnB	63.000000
nagA	59.000000
nagB	51.000000
nagE	101.000000
glnS	372.000000
fldA	418.000000
pgm	253.000000
potE	5.000000
speF	1.000000
kdpC	6.000000
kdpB	1.000000
dtpD	6.000000
gltA	124.000000
sdhC	178.000000
sdhD	228.000000
sdhA	251.000000
sdhB	251.000000
sucA	315.000000
sucB	424.000000
sucC	281.000000
sucD	260.000000
mngB	3.000000
cydA	179.000000
cydB	181.000000
ybgC	187.000000
nadA	210.000000
pnuC	175.000000
zitB	6.000000
aroG	153.000000
gpmA	599.000000
galM	109.000000
galK	39.000000
galT	33.000000
galE	58.000000
modA	29.000000
modB	23.000000
modC	18.000000
ybhA	51.000000
pgl	85.000000
bioA	106.000000
bioB	193.000000
bioF	156.000000
bioC	126.000000
bioD	109.000000
moaA	77.000000
moaC	98.000000
moaD	92.000000
moaE	87.000000
ybhO	1.000000
fiu	7.000000
glnQ	16.000000
glnP	17.000000
glnH	22.000000
rhtA	12.000000
ybiV	24.000000
fsaA	5.000000
moeB	54.000000
moeA	62.000000
iaaA	21.000000
gsiA	13.000000
gsiB	9.000000
gsiC	9.000000
gsiD	7.000000
yliI	1.000000
dacC	32.000000
ybjG	62.000000
mdfA	38.000000
grxA	49.000000
potF	14.000000
potG	10.000000
potH	7.000000
potI	9.000000
artJ	14.000000
artM	76.000000
artQ	86.000000
artI	128.000000
artP	100.000000
ltaE	36.000000
poxB	2.000000
aqpZ	9.000000
cydC	51.000000
cydD	51.000000
trxB	433.000000
serS	445.000000
dmsA	3.000000
dmsB	4.000000
dmsC	5.000000
pflA	70.000000
pflB	395.000000
focA	97.000000
serC	176.000000
aroA	77.000000
cmk	420.000000
msbA	148.000000
lpxK	86.000000
kdsB	198.000000
aspC	139.000000
ompF	2771.000000
asnS	718.000000
pncB	273.000000
pepN	110.000000
ssuB	2.000000
ssuC	1.000000
pyrD	83.000000
fabA	869.000000
ompA	7571.000000
mgsA	111.000000
yccX	9.000000
hyaB	1.000000
hyaC	1.000000
appC	2.000000
appB	3.000000
appA	2.000000
torA	1.000000
agp	4.000000
rutG	2.000000
putP	105.000000
ghrA	21.000000
lpxL	46.000000
solA	43.000000
pyrC	133.000000
grxB	25.000000
murJ	60.000000
plsX	752.000000
fabH	721.000000
fabD	859.000000
fabG	1714.000000
acpP	9325.000000
fabF	1523.000000
pabC	33.000000
tmk	82.000000
ptsG	1225.000000
fhuE	2.000000
thiK	32.000000
nagZ	61.000000
ndh	453.000000
nagK	55.000000
potD	384.000000
potC	262.000000
potB	244.000000
potA	285.000000
purB	263.000000
nudJ	35.000000
icd	886.000000
dsbB	157.000000
nhaB	72.000000
dadA	112.000000
dadX	79.000000
ldcA	21.000000
emtA	103.000000
treA	1.000000
dhaM	33.000000
dhaL	36.000000
dhaK	30.000000
ychM	35.000000
prs	1071.000000
ispE	277.000000
hemA	56.000000
kdsA	227.000000
chaA	45.000000
narK	1.000000
narG	1.000000
narH	3.000000
narJ	3.000000
narI	3.000000
purU	189.000000
galU	379.000000
tdk	61.000000
adhE	141.000000
oppA	809.000000
oppB	392.000000
oppC	382.000000
oppD	363.000000
oppF	356.000000
clsA	46.000000
kch	9.000000
tonB	46.000000
trpA	21.000000
trpB	23.000000
trpC	13.000000
trpD	8.000000
trpE	7.000000
btuR	25.000000
acnA	18.000000
ribA	90.000000
pgpB	16.000000
pyrF	154.000000
fabI	1196.000000
sapD	37.000000
puuP	4.000000
puuA	7.000000
puuD	9.000000
puuC	2.000000
puuB	2.000000
puuE	1.000000
pspE	45.000000
ycjG	10.000000
mpaA	13.000000
mppA	31.000000
trkG	9.000000
ompN	3.000000
ydbK	58.000000
ldhA	101.000000
feaB	4.000000
tynA	1.000000
paaA	1.000000
paaB	1.000000
paaE	1.000000
paaF	1.000000
paaG	1.000000
paaH	1.000000
paaJ	3.000000
paaK	3.000000
aldA	28.000000
ydcS	1.000000
ydcT	1.000000
ydcU	2.000000
ydcV	1.000000
ydcW	3.000000
ansP	27.000000
nhoA	3.000000
narV	2.000000
narY	1.000000
narZ	1.000000
yddG	12.000000
fdnG	3.000000
fdnH	3.000000
fdnI	6.000000
adhP	4.000000
maeA	64.000000
ddpF	1.000000
ddpD	1.000000
ddpC	1.000000
ddpB	1.000000
dosP	1.000000
gadC	1.000000
tam	3.000000
uxaB	1.000000
yneH	45.000000
sad	11.000000
ydeA	19.000000
eamA	16.000000
ydfG	119.000000
speG	95.000000
ynfF	3.000000
ynfG	2.000000
ynfH	15.000000
clcB	5.000000
mdtI	12.000000
mdtJ	11.000000
pntB	139.000000
pntA	130.000000
ydgI	50.000000
folM	23.000000
fumC	19.000000
fumA	81.000000
manA	63.000000
malX	6.000000
malY	19.000000
add	24.000000
tppB	348.000000
pdxY	45.000000
tyrS	343.000000
pdxH	62.000000
anmK	17.000000
sodC	10.000000
gloA	126.000000
grxD	411.000000
sodB	756.000000
cfa	67.000000
ribC	75.000000
pykF	313.000000
lpp	40322.000000
sufE	5.000000
sufS	7.000000
sufC	9.000000
sufB	10.000000
sufA	9.000000
ydiB	3.000000
aroD	17.000000
fadK	1.000000
ppsA	132.000000
aroH	73.000000
btuD	27.000000
btuE	30.000000
btuC	25.000000
pheT	449.000000
pheS	412.000000
thrS	740.000000
pfkB	27.000000
katE	1.000000
chbF	2.000000
nadE	92.000000
astE	1.000000
astB	1.000000
astD	1.000000
astC	1.000000
nudG	17.000000
gdhA	17.000000
selD	149.000000
ansA	91.000000
pncA	96.000000
ydjI	1.000000
msrB	102.000000
gapA	2934.000000
yeaE	10.000000
dmlA	3.000000
fadD	49.000000
pabB	23.000000
sdaA	90.000000
manX	182.000000
manY	221.000000
manZ	250.000000
purT	23.000000
eda	298.000000
edd	37.000000
zwf	185.000000
pykA	101.000000
lpxM	50.000000
znuA	103.000000
znuC	36.000000
znuB	30.000000
nudB	357.000000
aspS	366.000000
torZ	2.000000
argS	195.000000
otsA	3.000000
otsB	1.000000
araH_1	2.000000
araG	1.000000
araF	1.000000
tyrP	38.000000
pgsA	46.000000
dcyD	32.000000
amyA	4.000000
shiA	18.000000
amn	23.000000
cobT	26.000000
cobS	33.000000
cobU	24.000000
dacD	7.000000
hisG	99.000000
hisD	95.000000
hisC	83.000000
hisB	101.000000
hisH	97.000000
hisA	85.000000
hisF	79.000000
hisI	90.000000
wzzB	412.000000
ugd	11.000000
gnd	1064.000000
wbbK	127.000000
wbbJ	169.000000
wbbI	209.000000
wbbH	142.000000
glf	185.000000
rfbX	153.000000
rfbC	209.000000
rfbA	248.000000
rfbD	234.000000
rfbB	325.000000
wcaK	1.000000
cpsG	1.000000
cpsB	1.000000
gmm	1.000000
fcl	1.000000
dcd	182.000000
udk	151.000000
gatD	34.000000
gatC	127.000000
gatB	119.000000
gatA	152.000000
gatZ	212.000000
gatY	288.000000
fbaB	6.000000
thiD	4.000000
thiM	8.000000
metG	220.000000
yehW	1.000000
yehX	2.000000
yehY	2.000000
osmF	2.000000
bglX	56.000000
dld	23.000000
pbpG	50.000000
cdd	16.000000
preT	2.000000
preA	3.000000
mglC	8.000000
mglA	8.000000
mglB	22.000000
folE	145.000000
yeiG	19.000000
cirA	8.000000
lysP	217.000000
fruA	31.000000
fruK	25.000000
fruB	23.000000
setB	2.000000
lpxT	56.000000
ccmE	20.000000
ccmD	21.000000
ccmC	21.000000
ccmB	11.000000
ccmA	11.000000
napC	17.000000
napB	12.000000
napH	7.000000
napG	11.000000
napA	12.000000
mqo	98.000000
ompC	4911.000000
atoB	1.000000
ubiG	69.000000
nrdA	321.000000
nrdB	289.000000
glpQ	14.000000
glpT	5.000000
glpA	1.000000
glpB	1.000000
glpC	1.000000
nudI	9.000000
arnB	10.000000
arnC	7.000000
arnA	9.000000
arnD	4.000000
arnT	2.000000
arnF	1.000000
menE	45.000000
menC	79.000000
menB	126.000000
menH	43.000000
menD	30.000000
menF	34.000000
nuoN	287.000000
nuoM	258.000000
nuoL	326.000000
nuoK	294.000000
nuoJ	345.000000
nuoI	295.000000
nuoH	350.000000
nuoG	352.000000
nuoF	333.000000
nuoE	356.000000
nuoC	333.000000
nuoB	399.000000
nuoA	304.000000
alaA	104.000000
yfbR	19.000000
ackA	1108.000000
pta	651.000000
folX	183.000000
hisP	18.000000
hisM	17.000000
hisQ	22.000000
hisJ	56.000000
argT	28.000000
ubiX	37.000000
purF	79.000000
folC	105.000000
accD	511.000000
pdxB	144.000000
fabB	816.000000
mepA	69.000000
aroC	128.000000
fadJ	4.000000
fadI	3.000000
fadL	313.000000
dsdA	15.000000
oxc	1.000000
frc	2.000000
lpxP	5.000000
alaC	48.000000
glk	31.000000
mntH	29.000000
nupC	181.000000
gltX	458.000000
xapB	4.000000
xapA	1.000000
ligA	100.000000
cysK	97.000000
ptsH	1322.000000
ptsI	975.000000
crr	1320.000000
pdxK	44.000000
cysM	24.000000
cysA	3.000000
cysW	2.000000
cysU	2.000000
cysP	2.000000
murQ	12.000000
murP	7.000000
amiA	64.000000
hemF	42.000000
eutC	14.000000
eutB	15.000000
eutD	1.000000
maeB	60.000000
tktB	4.000000
nudK	14.000000
acrD	7.000000
dapE	90.000000
purC	83.000000
dapA	350.000000
bcp	279.000000
hyfA	1.000000
hyfB	1.000000
hyfF	1.000000
hyfG	1.000000
hyfH	1.000000
hyfI	2.000000
hyfJ	2.000000
focB	3.000000
uraA	97.000000
upp	527.000000
purM	76.000000
purN	79.000000
ppk	40.000000
ppx	34.000000
guaA	886.000000
guaB	792.000000
hisS	308.000000
ispG	197.000000
ndk	947.000000
pbpC	7.000000
sseA	43.000000
pepB	128.000000
iscA	731.000000
iscU	587.000000
iscS	620.000000
suhB	406.000000
hcaT	21.000000
hcaE	5.000000
hcaF	2.000000
hcaC	2.000000
hcaB	2.000000
hcaD	3.000000
glyA	382.000000
hmp	25.000000
purL	70.000000
mltF	17.000000
acpS	51.000000
pdxJ	68.000000
nadB	119.000000
eamB	9.000000
grcA	173.000000
trxC	63.000000
pssA	158.000000
kgtP	445.000000
pheA	68.000000
tyrA	56.000000
aroF	43.000000
nadK	23.000000
gabD	2.000000
gabT	3.000000
gabP	2.000000
nrdE	10.000000
nrdF	8.000000
proW	11.000000
proX	9.000000
ygaZ	118.000000
ygaH	110.000000
luxS	304.000000
gshA	158.000000
yqaB	77.000000
mltB	35.000000
srlA	2.000000
srlE	2.000000
srlB	3.000000
srlD	6.000000
gutQ	28.000000
norV	2.000000
norW	1.000000
ascF	4.000000
hycG	4.000000
hycF	2.000000
hycE	1.000000
hycD	1.000000
hycB	1.000000
ygbL	2.000000
surE	131.000000
ispF	148.000000
ispD	133.000000
cysC	3.000000
cysN	4.000000
cysD	2.000000
cysH	3.000000
cysI	4.000000
cysJ	2.000000
queD	85.000000
eno	1708.000000
pyrG	731.000000
mazG	41.000000
relA	64.000000
gudD	6.000000
gudX	2.000000
gudP	1.000000
queF	72.000000
sdaC	1044.000000
sdaB	560.000000
fucO	4.000000
fucA	1.000000
fucP	1.000000
fucI	3.000000
fucK	5.000000
csdA	44.000000
mltA	97.000000
amiC	68.000000
argA	5.000000
thyA	162.000000
lplT	29.000000
aas	26.000000
lysA	66.000000
araE	15.000000
glyU	10.000000
xdhA	1.000000
xdhB	1.000000
xdhC	2.000000
yqeA	4.000000
mocA	3.000000
xanQ	1.000000
guaD	4.000000
idi	6.000000
lysS	620.000000
dsbC	88.000000
fldB	130.000000
bglA	101.000000
gcvP	24.000000
gcvH	58.000000
gcvT	33.000000
ubiH	96.000000
fau	30.000000
serA	203.000000
rpiA	372.000000
scpA	1.000000
scpB	1.000000
scpC	1.000000
argO	28.000000
fbaA	887.000000
pgk	749.000000
epd	207.000000
yggF	2.000000
tktA	527.000000
speB	331.000000
speA	490.000000
metK	890.000000
galP	26.000000
gshB	124.000000
rdgB	82.000000
ansB	7.000000
mltC	46.000000
nupG	21.000000
speC	39.000000
glcA	3.000000
glcB	10.000000
glcD	1.000000
pitB	3.000000
gss	53.000000
hybC	35.000000
hybB	15.000000
hybA	15.000000
hybO	18.000000
exbD	133.000000
exbB	132.000000
metC	23.000000
dkgA	6.000000
plsC	97.000000
mdaB	76.000000
ygiN	239.000000
nudF	47.000000
tolC	334.000000
zupT	41.000000
ribB	134.000000
rfaE	157.000000
bacA	112.000000
folB	61.000000
ygiH	29.000000
ttdB	1.000000
ttdT	1.000000
sstT	139.000000
uxaA	7.000000
uxaC	7.000000
exuT	4.000000
tdcE	5.000000
tdcD	4.000000
tdcC	8.000000
tdcB	1.000000
garK	6.000000
garR	7.000000
garL	1.000000
garD	3.000000
kbaZ	1.000000
kbaY	1.000000
mtr	12.000000
argG	42.000000
glmM	272.000000
folP	118.000000
dacB	36.000000
ispB	206.000000
murA	296.000000
yrbG	51.000000
kdsD	103.000000
kdsC	115.000000
lptC	129.000000
lptA	153.000000
lptB	143.000000
gltB	95.000000
gltD	93.000000
nanK	6.000000
nanE	7.000000
nanT	2.000000
nanA	9.000000
mdh	354.000000
accB	1225.000000
accC	1138.000000
panF	72.000000
acrE	1.000000
